,id,name,address,symbol,chain,logo,audits,gecko_id,category,chains,module,twitter,forkedFrom,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d
1717,1971,MM Stableswap,,-,Cronos,https://icons.llama.fi/mm-stableswap.jpg,0,,Dexes,['Cronos'],mm-stableswap/index.js,MMFcrypto,['Curve'],,mm-stableswap,0.02,{'Cronos': 0.02},0.6608818678538455,2.610647028857315,-0.29653051560045185
1718,2869,Parallax,,-,Arbitrum,https://icons.llama.fi/parallax.png,2,,Yield Aggregator,['Arbitrum'],parallax/index.js,parallaxfin,[],['Chainlink'],parallax,0.02,{'Arbitrum': 0.02},0.021078912057120647,1.9900134022039708,49.48331744246346
1719,1586,Sherpa Cash,avax:0xa5e59761ebd4436fa4d20e1a27cba29fb2471fc6,SHERPA,Avalanche,https://icons.llama.fi/sherpa-cash.png,2,sherpa,Privacy,['Avalanche'],sherpa-cash/index.js,sherpa_cash,[],[],sherpa-cash,0.02,{'Avalanche': 0.02},-0.28308563340411297,-4.21481985044187,-1.811846689895475
1720,785,LootSwap,harmony:0xbda99c8695986b45a0dd3979cc6f3974d9753d30,LOOT,Harmony,https://icons.llama.fi/lootswap.jpg,0,,Dexes,['Harmony'],lootswap/index.js,lootswapfinance,['Uniswap V2'],,lootswap,0.02,{'Harmony': 0.02},-1.2238264017095162,-6.730624531338336,-5.437815017016106
1721,1639,Hodltree,0xDea67845A51E24461D5fED8084E69B426AF3D5Db,HTRE,Multi-Chain,https://icons.llama.fi/hodltree.png,2,hodltree,Lending,"['Ethereum', 'Polygon']",hodltree/index.js,HodlTree,[],[],hodltree,0.02,"{'Ethereum': 0.02, 'Polygon': 0.0}",0.02193309736233573,-0.019755239859350127,0.05505326679273992
1722,1621,Astar Exchange V2,astar:0x5D1af739FD538D363Fd61a59d3CBb7B70784A3AC,ASX,Astar,https://icons.llama.fi/astar-exchange.png,0,,Dexes,['Astar'],astarexchange/index.js,AstarExchange,['Uniswap V2'],[],astar-exchange-v2,0.02,{'Astar': 0.02},-0.2818756373278717,-1.909655522493452,-2.8732765130198317
1723,1472,Electrik Finance,null,-,Klaytn,https://icons.llama.fi/electrikfinance.png,0,,Yield Aggregator,['Klaytn'],electrikfinance/index.js,electrik_info,['Beefy'],[],electrik-finance,0.02,{'Klaytn': 0.02},-0.3108963655434849,-1.3263057547384278,-0.2289413886159508
1724,2938,LuxsFi,,-,Multi-Chain,https://icons.llama.fi/luxsfi.png,0,,Yield Aggregator,"['Optimism', 'Polygon', 'Binance', 'Arbitrum']",luxs.fi/index.js,luxs_fi,[],[],luxsfi,0.02,"{'Binance': 0.0, 'Optimism': 0.01, 'Polygon': 0.01, 'Arbitrum': 0.0}",0.03329436703822353,-0.06781415221929876,0.14564522822190895
1725,336,Sifchain,0x07bac35846e5ed502aa91adf6a9e7aa210f2dcbe,EROWAN,Sifchain,https://icons.llama.fi/sifchain.png,2,sifchain,Dexes,['Sifchain'],sifchain.js,sifchain,,,sifchain,0.02,{'Sifchain': 0.02},1.0204053008263259,-4.177464078402863,-7.287781243557049
1726,666,OrcaDAO,avax:0x8b1d98a91f853218ddbb066f20b8c63e782e2430,ORCA,Avalanche,https://icons.llama.fi/orcadao.png,2,orcadao,Lending,['Avalanche'],orcadao/index.js,OrcaDAO,,,orcadao,0.02,"{'pool2': 0.01, 'Avalanche-treasury': 0.01, 'Avalanche': 0.02, 'Avalanche-staking': 0.0, 'borrowed': 0.02, 'Avalanche-pool2': 0.01, 'treasury': 0.01, 'staking': 0.0, 'Avalanche-borrowed': 0.02}",-0.029619962757649887,-2.018798918003199,0.5673505884378471
1727,2392,Derify Protocol,bsc:0x89C1Af791d7B4cf046Dca8Fa10a41Dd2298A6a3F,DRF,Binance,https://icons.llama.fi/derify-protocol.jpg,0,,Dexes,['Binance'],derify/index.js,DerifyProtocol,[],[],derify-protocol,0.02,{'Binance': 0.02},0.0022236751216127004,-0.07360176685952524,-1.8104246580713692
1728,719,Universe Finance,0xe4b5936dce1820f84509c89cce0f28c87988bad8,UNT,Multi-Chain,https://icons.llama.fi/universe-finance.png,2,universe-finance-token,Liquidity manager,"['Ethereum', 'Polygon']",universe-finance/index.js,Universe_FIN,,,universe-finance,0.02,"{'Ethereum': 0.02, 'Polygon': 0.0}",-0.056894892958283094,-1.8909292101373723,2.1906285103279686
1729,997,Piggy,bsc:0x1beac6df550be0ad146dd99b4726c6bec9c5c6a5,PIGGY,Binance,https://icons.llama.fi/piggy.png,2,piggy,CDP,['Binance'],piggy/index.js,Piggy_Fi,['Liquity'],,piggy,0.02,{'Binance': 0.02},0.03255632243779871,-2.1651913647073684,-0.434219053791324
1730,2693,PonySwap,arbitrum:0xB39C9383B56356Ef9A5c8d35e8fEe26F40B5de7f,PNS V2,Arbitrum,https://icons.llama.fi/ponyswap.jpg,0,,Dexes,['Arbitrum'],ponyswap/index.js,PonySwapFinance,['Uniswap V2'],[],ponyswap,0.02,{'Arbitrum': 0.02},-0.08466073713464084,-2.1829340186718156,2.2038473931707188
1731,3040,Dexter Exchange,,-,Tezos,https://icons.llama.fi/dexter-exchange.png,0,,Dexes,['Tezos'],dexter-tezos/index.js,DexterExchange,[],,dexter-exchange,0.02,{'Tezos': 0.02},-0.30095543486984866,84.04979399539945,
1732,1836,Investin,solana:iVNcrNE9BRZBC9Aqf753iZiZfbszeAVUoikgT9yvr2a,IVN,Solana,https://icons.llama.fi/investin.jpg,0,investin,Indexes,['Solana'],investin/index.js,Investin_pro,[],['Pyth'],investin,0.02,{'Solana': 0.02},-0.15404159938250928,-0.9143692584494261,0.8023791772413773
1733,996,OCP Finance,bsc:0x3c70260eee0a2bfc4b375feb810325801f289fbd,OCP,Binance,https://icons.llama.fi/ocp-finance.png,2,omni-consumer-protocol,Lending,['Binance'],OCP/index.js,omnic_pro,['Compound'],,ocp-finance,0.02,"{'Binance': 0.02, 'Binance-borrowed': 0.0, 'borrowed': 0.0}",0.042978914531573764,-0.41002189666555466,-1.8642378316760357
1734,1835,Tangent,,-,Hedera,https://icons.llama.fi/tangent.png,2,,Dexes,['Hedera'],tangent/index.js,Tangent_Finance,[],[],tangent,0.02,{'Hedera': 0.02},-0.11385748682171482,-2.105743918199181,1.0501447326639095
1735,887,SwapperChan,boba:0xb5cb0975716a4aa6438d3fa02364886e13fd678c,WAIFU,Boba,https://icons.llama.fi/swapperchan.jpg,2,,Dexes,['Boba'],swapperchan/index.js,SwapperChan,['Uniswap V2'],,swapperchan,0.02,{'Boba': 0.02},1.055570149971615,0.7447632952398635,1.5579450182266754
1736,371,KokomoSwap,bsc:0x9a7B87651C6C93cedb831B2B3b5549142a813Cfe,KOKOMO,Binance,https://icons.llama.fi/kokomoswap.jpg,2,kokomo-token,Dexes,['Binance'],kokomoswap/index.js,KokomoSwap,['Uniswap V2'],,kokomoswap,0.02,{'Binance': 0.02},-0.06117972567555796,-0.5587724983149087,-0.6087504500544014
1737,3021,MFIL Protocol,,-,Filecoin,https://icons.llama.fi/mfil-protocol.png,0,,Liquid Staking,['Filecoin'],MFIL/index.js,MFILDAO,[],,mfil-protocol,0.02,{'Filecoin': 0.02},0.21413276231263012,-3.901437371663249,
1738,478,Yapeswap,0x757bc268bd50da88b2d0cf1966652b18e56ca803,YAPE,Ethereum,https://icons.llama.fi/yapeswap.png,3,,Dexes,['Ethereum'],yapeswap/index.js,yapeswap,['Uniswap V2'],,yapeswap,0.02,{'Ethereum': 0.02},-0.0207969707414577,-1.2807435604635629,1.2352519026003392
1739,446,MiningTycoon,heco:0x8b70512b5248e7c1f0f6996e2fde2e952708c4c9,NT,Binance,https://icons.llama.fi/miningtycoon.png,2,nextype-finance,Gaming,['Binance'],miningtycoon/index.js,NEXTYPE1,,,miningtycoon,0.02,"{'Binance': 0.02, 'Binance-staking': 0.01, 'staking': 0.01}",0.07375435696106081,-0.09990009990008275,0.0
1740,153,CoFiX,0x1a23a6bfbadb59fa563008c0fb7cf96dfcf34ea1,COFI,Ethereum,https://icons.llama.fi/cofix.jpg,2,cofix,Dexes,['Ethereum'],cofix.js,CoFiXProtocol,,['Nest'],cofix,0.02,{'Ethereum': 0.02},-0.10163223392959253,-2.330795775414927,2.835520624837457
1741,584,1Swap,moonriver:0x3516a7588C2E6FFA66C9507eF51853eb85d76e5B,1SWAP,Moonriver,https://icons.llama.fi/1swap.jpg,0,1swap,Dexes,['Moonriver'],1swap/index.js,1swapfi,['Saddle Finance'],,1swap,0.02,{'Moonriver': 0.02},0.007298842033236497,-0.242187692143645,1.943138129482108
1742,1884,WhaleSwap,binance:0xDDed222297B3d08DAFDAc8f65eeB799B2674C78F,POD,Multi-Chain,https://icons.llama.fi/whaleswap.png,2,whaleswap,Dexes,"['Binance', 'Fantom', 'Polygon', 'Avalanche', 'Arbitrum', 'Kava', 'Optimism']",whaleswap/index.js,WhaleLoans,['Uniswap V2'],[],whaleswap,0.02,"{'Optimism': 0.0, 'Kava': 0.0, 'Optimism-staking': 0.0, 'Fantom-staking': 0.0, 'Arbitrum-staking': 0.0, 'Binance': 0.02, 'Binance-staking': 0.0, 'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'Polygon': 0.0, 'Polygon-staking': 0.0, 'Arbitrum': 0.0, 'Fantom': 0.0, 'staking': 0.0}",0.007764872169474302,-1.1845393539413323,-0.18973511596537662
1743,1176,Tropical Finance,smartbch:0x24d8d5Cbc14FA6A740c3375733f0287188F8dF3b,DAIQUIRI,smartBCH,https://icons.llama.fi/tropical-finance.png,2,tropical-finance,Dexes,['smartBCH'],tropicalfinance/index.js,tropicalfi_,['Uniswap V2'],,tropical-finance,0.02,"{'smartBCH-staking': 0.0, 'smartBCH': 0.02, 'staking': 0.0}",-0.15409010875409024,-2.2928916077830195,-0.7250849722708779
1744,718,Alium Swap,bsc:0x7C38870e93A1f959cB6c533eB10bBc3e438AaC11,ALM,Binance,https://icons.llama.fi/alium.png,2,alium-swap,Dexes,['Binance'],aliumswap/index.js,AliumSwap,['Uniswap V2'],,alium-swap,0.02,"{'Binance': 0.02, 'Binance-staking': 0.02, 'staking': 0.02}",-0.01592522957135145,-2.0385701563483423,-2.3854714121084015
1745,466,Vanilla,0xbf900809f4c73e5a3476eb183d8b06a27e61f8e5,VNL,Ethereum,https://icons.llama.fi/vanilla.png,2,vanilla,Derivatives,['Ethereum'],vanilla/index.js,VanillaDeFi,,,vanilla,0.02,{'Ethereum': 0.02},-0.3795992857297392,-3.1032064709593357,0.26630903089011326
1746,2871,Kimberlite,arbitrum:-,KLB,Multi-Chain,https://icons.llama.fi/kimberlite.png,0,,Yield,"['Binance', 'Kava', 'CORE', 'Pulse', 'Polygon zkEVM', 'Arbitrum', 'Polygon', 'Metis', 'Dogechain', 'Ethereum']",kimberlite/index.js,KimberliteLabs,[],[],kimberlite,0.02,"{'Metis': 0.0, 'Polygon zkEVM': 0.0, 'Kava': 0.0, 'Pulse': 0.0, 'Binance': 0.01, 'Dogechain': 0.0, 'Ethereum': 0.0, 'Polygon': 0.0, 'Arbitrum': 0.0, 'CORE': 0.0}",0.4443543302526791,-2.737692031199572,8.634226597256273
1747,619,Vee Finance,avax:0x3709e8615e02c15b096f8a9b460ccb8ca8194e86,VEE,Multi-Chain,https://icons.llama.fi/vee-finance.png,2,vee-finance,Lending,"['Avalanche', 'Heco']",vee-finance/index.js,VeeFinance,['Compound'],['Chainlink'],vee-finance,0.02,"{'Heco': 0.01, 'Avalanche': 0.02}",0.05057825327112653,-0.991369494197798,0.5404643943147249
1748,1152,RobiniaSwap,bsc:0xAfAEEe58a58867c73245397C0F768FF041D32d70,RBS,Binance,https://icons.llama.fi/robiniaswap.png,2,robiniaswap-token,Dexes,['Binance'],robiniaswap/index.js,robiniaswap,,,robiniaswap,0.02,"{'Binance': 0.02, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}",-0.0674898691034258,-9.096351402359375,-7.390051699440406
1749,1696,Cronus Finance,evmos:0x1488346419ffc85c6d54e71be80a222971fb2240,CRN,Evmos,https://icons.llama.fi/cronus-finance.png,2,cronus-finance,Dexes,['Evmos'],cronus/index.js,CronusFinance,['Uniswap V2'],[],cronus-finance,0.02,{'Evmos': 0.02},-0.03158348752046436,-0.5211373030606978,-3.8463792837709576
1750,2174,Dex Finance,bsc:0xf4914E6D97a75f014AcFcF4072f11be5CfFc4cA6,dexSHARE,Binance,https://icons.llama.fi/dex-finance.png,2,dexshare,Yield Aggregator,['Binance'],dexfinance/index.js,DexFinance,[],[],dex-finance,0.02,"{'Binance': 0.02, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}",-0.045211237585434105,-1.7090919786873968,0.7148053277840063
1751,2321,2Pi Network,,-,Multi-Chain,https://icons.llama.fi/2pi-network.png,2,,Yield,"['Polygon', 'Optimism', 'Binance', 'Avalanche']",2pi/index.js,2piNetwork,[],"['Chainlink', 'TWAP']",2pi-network,0.02,"{'Binance': 0.0, 'Optimism': 0.0, 'Avalanche': 0.0, 'Polygon': 0.02}",0.03033052341359621,0.004960102785318554,-44.97453750754894
1752,818,CashCow Protocol,bsc:0xe5bd6c5b1c2df8f499847a545838c09e45f4a262,MILK,Binance,https://icons.llama.fi/cashcow-protocol.jpg,0,milk2,Yield,['Binance'],cashcowprotocol/index.js,CashCowProtocol,,,cashcow-protocol,0.02,{'Binance': 0.02},0.0028019095661875326,-0.14440107771595478,-0.896696995709803
1753,918,Klondike Finance,0xbf15797bb5e47f6fb094a4abdb2cfc43f77179ef,KLONX,Ethereum,https://icons.llama.fi/klondike-finance.jpg,0,klondike-finance-v2,Synthetics,['Ethereum'],klondike/index.js,KlondikeFinance,,,klondike-finance,0.02,"{'Ethereum': 0.02, 'pool2': 0.13, 'Ethereum-staking': 0.0, 'staking': 0.0, 'Ethereum-pool2': 0.13}",-0.00840805491660035,-0.20399600399598228,-0.10419999999999163
1754,2031,TiFi,bsc:0x17E65E6b9B166Fb8e7c59432F0db126711246BC0,TIFI,Binance,https://icons.llama.fi/tifi.png,2,tifi-token,Dexes,['Binance'],tifi-bank/index.js,TiFiToken,['Uniswap V2'],[],tifi,0.02,"{'Binance': 0.02, 'Binance-staking': 0.81, 'staking': 0.81}",-1.0960575861295325,10.250791012389854,10.067854337728633
1755,2793,zkMoonSwap,polygon_zkevm:0x29AcC6b7D7e6F2E26111dA9c8e833d884287f126,MOON,Polygon zkEVM,https://icons.llama.fi/zkmoonswap.png,0,,Dexes,['Polygon zkEVM'],zkmoonswap/index.js,ZKMoonSwap,['Uniswap V2'],[],zkmoonswap,0.02,{'Polygon zkEVM': 0.02},-0.04451185903562305,-1.291329451862893,1.4403502613461967
1756,574,Fuzz Finance,harmony:0x984b969a8e82f5ce1121ceb03f96ff5bb3f71fee,FUZZ,Harmony,https://icons.llama.fi/fuzz-finance.png,0,fuzz-finance,Dexes,['Harmony'],fuzzfinance,FuzzFinance,['Uniswap V2'],,fuzz-finance,0.02,"{'Harmony-staking': 0.06, 'Harmony': 0.02, 'staking': 0.06}",-1.428714394785004,-6.018169611208904,-8.468190636514876
1757,651,CHFRY Finance,0x332E824e46FcEeB9E59ba9491B80d3e6d42B0B59,CHEESE,Ethereum,https://icons.llama.fi/chfry-finance.png,2,cheesefry,Lending,['Ethereum'],chfry/index.js,ChfryFinance,,,chfry-finance,0.02,{'Ethereum': 0.02},-0.027132536625373405,-0.04576840746639732,-0.03982733476351541
1758,2420,Deflex,,-,Algorand,https://icons.llama.fi/deflex.png,2,,Dexes,['Algorand'],deflex/index.js,deflexfi,[],[],deflex,0.02,{'Algorand': 0.02},-0.8864795106568835,-3.258868669712456,-30.104573578741366
1759,1242,SleepEarn Finance,kardia:0xb697231730C004110A86f51BfF4B8DD085c0CB28,SEN,Kardia,https://icons.llama.fi/sleepearn-finance.jpg,0,sleepearn-finance,Yield,['Kardia'],sleepearn/index.js,sleepearn,,,sleepearn-finance,0.02,{'Kardia': 0.02},0.009381056339478278,-0.9395173613591794,-10.419615336417934
1760,1132,Genesys,fantom:0xf8b234a1ce59991006930de8b0525f9013982746,DNA,Fantom,https://icons.llama.fi/genesys.png,2,dna-genesys,Yield,['Fantom'],genesys/index.js,Genesys_ftm,,,genesys,0.02,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.02}",-0.017945505443407228,-0.25503659856791216,-0.1781225437205194
1761,1204,BooFinance,avax:0xb00f1ad977a949a3ccc389ca1d1282a2946963b0,BOOFI,Avalanche,https://icons.llama.fi/boofinance.svg,2,boo-finance,Yield,['Avalanche'],boofinance/index.js,Boo_Finance,,['TWAP'],boofinance,0.02,"{'Avalanche': 0.02, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}",-0.05906198229814663,-2.2756800929431478,0.35229315940763684
1762,979,PartySwap,avax:0x25afd99fcb474d7c336a2971f26966da652a92bc,PARTY,Avalanche,https://icons.llama.fi/partyswap.jpg,2,party-v2,Dexes,['Avalanche'],partyswap/index.js,partyswapdex,['Uniswap V2'],,partyswap,0.02,"{'Avalanche': 0.02, 'Avalanche-staking': 0.0, 'staking': 0.0}",-0.05950307934288901,-2.759320064843905,-0.15406240739615384
1763,2857,Frogge.Finance,,-,EOS EVM,https://icons.llama.fi/frogge.finance.png,0,,Dexes,['EOS EVM'],frogge-fi/index.js,,['Uniswap V2'],[],frogge.finance,0.02,{'EOS EVM': 0.02},0.020100511064200077,-2.455703973445509,8.734699546640186
1764,1822,MyTrade,polygon:0x4535E52cdF3AB787B379b7b72B5990767E6747E4,MYT,Multi-Chain,https://icons.llama.fi/mytrade.png,2,mytrade,Dexes,"['Polygon', 'Moonbeam']",MyTrade/index.js,mytradeglobal,['Uniswap V2'],[],mytrade,0.02,"{'Polygon': 0.02, 'Moonbeam': 0.0}",-0.08066009278174135,-1.102809434862266,1.02264076892871
1765,1736,Muuu Finance,astar:0xc5BcAC31cf55806646017395AD119aF2441Aee37,MUUU,Astar,https://icons.llama.fi/muuu-finance.png,0,muuu,Yield,['Astar'],muuu/index.js,muuu_fi,['Convex Finance'],[],muuu-finance,0.02,"{'Astar': 0.02, 'Astar-staking': 0.02, 'staking': 0.02}",-0.1924187950448868,-1.4754160583598264,5.120096396294585
1766,3004,BFX Finance,bsc:0x491347561CEc563aD7D91135F92dBdC700277505,BFX,Binance,https://icons.llama.fi/bfx-finance.jpg,0,,Derivatives,['Binance'],bfx/index.js,BFXfi,[],[],bfx-finance,0.02,"{'Binance': 0.02, 'Binance-staking': 0.0, 'staking': 0.0}",-1.775862310108593,-3.4293267192600467,488.7615176261096
1767,1808,Axia Protocol,0x793786e2dd4cc492ed366a94b88a3ff9ba5e7546,AXIAv3,Multi-Chain,https://icons.llama.fi/axia-protocol.jpg,2,axia,Indexes,"['Polygon', 'Ethereum']",AxiaProtocol/index.js,axiaprotocol,[],[],axia-protocol,0.02,"{'pool2': 0.01, 'Polygon-pool2': 0.0, 'Ethereum-pool2': 0.01, 'Ethereum': 0.02, 'Ethereum-staking': 0.0, 'Polygon-staking': 0.0, 'staking': 0.0}",-0.2451852971118882,-2.676693667085331,7.0026717858089285
1768,2006,JioSwap,,-,Multi-Chain,https://icons.llama.fi/jioswap.png,0,,Dexes,"['GodwokenV1', 'Meter', 'Ethereum']",jioswap/index.js,jioswap,['Saddle Finance'],,jioswap,0.02,"{'Ethereum': 0.0, 'GodwokenV1': 0.02, 'Meter': 0.0}",-0.0009108674771880487,-0.6106730676686709,0.5950464525398047
1769,1347,YieldFields,bsc:0x04d50c032f16a25d1449ef04d893e95bcc54d747,FIELD,Binance,https://icons.llama.fi/yieldfields.jpg,2,,Dexes,['Binance'],yieldfields/index.js,yieldfields,['Uniswap V2'],,yieldfields,0.02,{'Binance': 0.02},0.010517535112228416,-0.9720618773926759,1.352483590702306
1770,683,GoSwap,gochain:0x67bBB47f6942486184f08a671155FCFA6cAd8d71,FAST,GoChain,https://icons.llama.fi/goswap.jpg,0,fast-finance,Dexes,['GoChain'],GoSwap/index.js,goswapper,['Uniswap V2'],,goswap,0.02,{'GoChain': 0.02},1.7440477211776653,0.37311428366693633,3.6158585734913373
1771,3036,FXDX,,-,Optimism,https://icons.llama.fi/fxdx.jpg,2,,Derivatives,['Optimism'],fxdx/index.js,fxdxdex,[],,fxdx,0.02,{'Optimism': 0.02},-0.025613701074362893,-0.0015892145001430436,
1772,312,Stacker Ventures,0xe0955f26515d22e347b17669993fcefcc73c3a0a,STACK,Ethereum,https://icons.llama.fi/stacker-ventures.jpg,2,stacker-ventures,Yield,['Ethereum'],stacker/index.js,StackerVentures,,,stacker-ventures,0.02,{'Ethereum': 0.02},-0.0013060331692855698,-0.641492970260586,0.6948900716387811
1773,1528,Blindex,rsk:0x6542a10E68cEAc1Fa0641ec0D799a7492795AAC1,BDX,RSK,https://icons.llama.fi/blindex.jpg,2,,Algo-Stables,['RSK'],blindex/index.js,BlinDEXio,['Frax'],['Internal'],blindex,0.02,{'RSK': 0.02},-0.09873196374390147,-2.2915460268275893,2.6186481615185784
1774,2082,Symphony Finance,,-,Multi-Chain,https://icons.llama.fi/symphony-finance.png,2,,Dexes,"['Optimism', 'Polygon', 'Avalanche']",symphony/index.js,SymphonyFinance,[],['Chainlink'],symphony-finance,0.02,"{'Optimism': 0.01, 'Avalanche': 0.0, 'Polygon': 0.0}",-0.09308041410069734,-2.653328683202588,-5.65716647531066
1775,1826,Everlend,,-,Solana,https://icons.llama.fi/everlend.png,0,,Lending,['Solana'],everlend/index.js,EverlendFinance,[],"['Switchboard', 'Pyth']",everlend,0.02,{'Solana': 0.02},-0.05038856912467793,-0.18062869781326185,-1.9412273992739841
1776,550,FreeRiver,moonriver:0x63f2adf5f76f00d48fe2cbef19000af13bb8de82,FREE,Moonriver,https://icons.llama.fi/freeriver.jpg,0,freeriver,Dexes,['Moonriver'],freeriver/index.js,FreeRiverX,['Uniswap V2'],,freeriver,0.02,{'Moonriver': 0.02},0.007895320834407471,-0.8933391229491292,-0.03934698881823806
1777,3000,FlashLiquidity,polygon:0xEb80C2d82C63FDe0F06a386939Eb488Dd3e8D6C5,FLIQ,Multi-Chain,https://icons.llama.fi/flashLiquidity.jpg,0,,Dexes,"['Polygon', 'Polygon zkEVM']",FlashLiquidity/index.js,flashliquidity,['Uniswap V2'],['Chainlink'],flashliquidity,0.02,"{'Polygon zkEVM': 0.0, 'Polygon': 0.02}",-0.09622944473879613,-2.1364242089895384,4.358326008701809
1778,754,BossSwap,harmony:0xE7bBE0E193FdFe95d2858F5C46d036065f8F735c,BOSS,Harmony,https://icons.llama.fi/bossswap.png,2,bossswap,Dexes,['Harmony'],boss-swap/index.js,BossSwapFinance,['Uniswap V2'],,bossswap,0.02,{'Harmony': 0.02},-1.5308732608278746,-7.629838192992594,-8.358641466283629
1779,1742,Kinesis Labs,,-,Evmos,https://icons.llama.fi/kinesis-labs.jpg,0,,Dexes,['Evmos'],kinesis/index.js,KinesisLabs,['Saddle Finance'],[],kinesis-labs,0.02,{'Evmos': 0.02},0.024426272042290975,-0.0518250349089584,-0.01897750167145773
1780,884,CorgiSwap,bsc:0x2a2cD8b1F69EB9dda5d703b3498d97080C2F194F,CORIS,Binance,https://icons.llama.fi/corgiswap.jpg,0,corgiswap,Dexes,['Binance'],corgiswap.js,corgidogeestate,['Uniswap V2'],,corgiswap,0.02,"{'Binance': 0.02, 'Binance-staking': 0.02, 'staking': 0.02}",0.04103278408716449,-1.9950625656743597,-15.910967831449014
1781,1342,Croblanc,cronos:0xd3cecbe5639d05aed446da11f08d495ca6bf359f,CROBLANC,Cronos,https://icons.llama.fi/croblanc.jpg,0,croblanc,Yield,['Cronos'],croblanc/index.js,croblancdotcom,,,croblanc,0.02,"{'Cronos': 0.02, 'pool2': 0.0, 'Cronos-pool2': 0.0}",0.05138622038242602,-0.08966278265380367,-0.12610111722668194
1782,2113,Wojak Finance,dogechain:0x570C41a71b5e2cb8FF4445184d7ff6f78A4DbcBD,WOJK,Dogechain,https://icons.llama.fi/wojak-finance.jpg,0,,Dexes,['Dogechain'],wojakfinance/index.js,wojakfi,['Uniswap V2'],[],wojak-finance,0.02,"{'Dogechain': 0.02, 'Dogechain-staking': 0.0, 'staking': 0.0}",-0.07755004538421417,-2.2978480574753775,-6.327002671643456
1783,2917,Structured LSD,0xB668f51f1D63452b566456053fA348c3037E2B1F,SLSD,Ethereum,https://icons.llama.fi/structured-lsd.jpg,0,,Yield,['Ethereum'],slsd/index.js,SLSDFinance,[],[],structured-lsd,0.02,"{'Ethereum': 0.02, 'pool2': 0.0, 'Ethereum-pool2': 0.0}",-0.11315357532667747,-2.3491368342212695,2.8446893865400966
1784,1854,Phoenix DEX,,-,Terra2,https://icons.llama.fi/phoenix-dex.jpg,0,,Dexes,['Terra2'],phoenix-dex/index.js,PhoenixFinan,[],[],phoenix-dex,0.02,{'Terra2': 0.02},-0.3606482027499851,-2.7256750744112708,-3.6886029604293498
1785,1007,SafeSwap,polygon:0xd0cfd20e8bbdb7621b705a4fd61de2e80c2cd02f,SSGTX,Multi-Chain,https://icons.llama.fi/safeswap.jpg,0,safeswap-token,Dexes,"['Polygon', 'Ethereum']",safeswap/index.js,DexSafeSwap,['Uniswap V2'],,safeswap,0.02,"{'Ethereum': 0.01, 'Polygon': 0.01}",0.08728601448615336,1.3831261121484744,0.4470736976680598
1786,947,PolyShield,polygon:0xf239e69ce434c7fb408b05a0da416b14917d934e,SHI3LD,Polygon,https://icons.llama.fi/polyshield.png,2,polyshield,Yield,['Polygon'],polyshield/index.js,TeamPolyshield,,,polyshield,0.02,"{'Polygon': 0.02, 'pool2': 0.0, 'Polygon-pool2': 0.0, 'Polygon-staking': 0.0, 'staking': 0.0}",-0.06628726504310123,-0.6755504073738479,0.666477054044833
1787,3043,Steer Protocol,,-,Multi-Chain,https://icons.llama.fi/steer-protocol.jpg,2,,Liquidity manager,"['Polygon', 'Arbitrum', 'Optimism']",steer/index.js,steerprotocol,[],,steer-protocol,0.02,"{'Optimism': 0.0, 'Polygon': 0.01, 'Arbitrum': 0.0}",-0.044498633192418424,-0.49953940735206004,
1788,400,Amun,,AMUN,Multi-Chain,https://icons.llama.fi/amun-tokens.png,2,amun-defi-index,Indexes,"['Solana', 'Ethereum', 'Polygon']",amun/index.js,amun,,,amun,0.01,"{'Ethereum': 0.0, 'Polygon': 0.0, 'Solana': 0.01}",-1.4210854715202004e-14,-1.9895196601282805e-13,-30.236794824759812
1789,1610,Pegasusdollar,cronos:0x8efbaa6080412d7832025b03b9239d0be1e2aa3b,PES,Cronos,https://icons.llama.fi/pegasusdollar.png,2,,Algo-Stables,['Cronos'],pegasusdao.js,pegasusdollar,['Tomb Finance'],['TWAP'],pegasusdollar,0.01,"{'Cronos': 0.01, 'pool2': 0.01, 'Cronos-pool2': 0.01, 'Cronos-staking': 0.0, 'staking': 0.0}",0.022073696732178405,-0.10187700957567358,-0.19879778929742997
1790,2329,HoustonSwap,aptos:0x7ab72b249ec24f76fe66b6de19dcee1e3d3361db5c2cccfaa48ea8659060a1bd,HOU,Aptos,https://icons.llama.fi/houstonswap.png,2,houston-token,Dexes,['Aptos'],houstonswap/index.js,Houston_swap,[],[],houstonswap,0.01,{'Aptos': 0.01},-0.3596658969112383,-0.758404673347755,0.31545571536739203
1791,526,Zabu Finance,avax:0xdd453dbd253fa4e5e745047d93667ce9da93bbcf,ZABU,Avalanche,https://icons.llama.fi/zabu-finance.png,0,zabu-token,Yield,['Avalanche'],zabufinance/index.js,zabufinance,['Autofarm'],,zabu-finance,0.01,{'Avalanche': 0.01},-0.016019699849096014,-1.5607082587131629,-2.174797450633747
