Date,Ethereum,Tron,BSC,Arbitrum,Polygon,Optimism,Avalanche,Mixin,Cronos,Fantom,other chains
2021-08-01,67835.09,2509.19,11877.79,,6077.57,70.02,157.55,,,257.2,9904.800000000001
2021-08-02,67435.92,2527.93,11775.97,,6049.59,66.79,159.04,,,256.73,10002.559999999998
2021-08-03,67495.43,2530.86,11111.68,,6016.28,64.23,153.98,,,252.7,10330.07
2021-08-04,67521.15,2518.05,11995.23,,5746.79,67.71,161.72,,,258.6,10391.289999999999
2021-08-05,70101.69,2743.99,12270.69,,5872.97,74.33,166.55,,,266.63,10659.91
2021-08-06,72138.68,2851.45,12288.69,,5905.65,72.06,172.95,,,278.28,10696.0
2021-08-07,74213.27,2899.71,12787.24,,5919.66,74.71,183.98,,,292.54,10910.009999999998
2021-08-08,76605.47,3036.86,12860.77,,6003.47,69.42,173.39,,,287.77,10784.66
2021-08-09,75851.03,2989.54,12836.21,,5786.21,72.03,182.41,,,293.73,11003.31
2021-08-10,77573.94,3005.12,13342.63,,5923.91,72.51,215.78,,,298.68,11398.22
2021-08-11,77477.22,3012.61,13191.66,,5885.05,75.86,217.26,,,307.9,11558.2
2021-08-12,77569.78,3254.29,13260.7,,5920.59,73.3,218.74,,,300.12,11609.59
2021-08-13,77716.2,3306.0,13519.12,,5941.13,86.39,234.37,,,315.64,11975.58
2021-08-14,81278.34,3429.67,13823.04,,6109.56,93.26,231.67,,,317.14,12077.5
2021-08-15,80692.56,3472.47,13947.61,,5975.9,93.15,231.72,,,315.96,12765.42
2021-08-16,80761.56,3525.71,14033.21,,5999.16,89.27,229.53,,,325.55,13364.2
2021-08-17,78502.66,3554.01,13737.67,,5765.68,83.89,237.72,,,321.21,13672.94
2021-08-18,76951.36,3454.75,13639.71,,5618.65,88.5,284.26,,,328.12,14662.5
2021-08-19,78164.85,3325.77,14082.92,,5599.27,94.45,310.5,,,341.97,14602.159999999998
2021-08-20,80637.49,3346.03,14813.79,,5588.88,97.06,539.82,,,350.3,15093.46
2021-08-21,82898.17,3453.04,15004.18,,5732.33,112.36,706.92,,,364.92,14771.0
2021-08-22,82356.72,3455.61,14928.07,,5678.05,113.08,931.83,,,371.52,14664.41
2021-08-23,83375.99,3482.32,15445.78,,5584.54,117.08,1005.23,,,385.23,15192.56
2021-08-24,83578.28,3511.79,14897.52,,5547.42,112.35,1291.42,,,373.32,15074.580000000002
2021-08-25,81749.62,3454.98,15247.45,,5343.8,103.58,1590.68,,,382.72,14892.830000000002
2021-08-26,81859.72,3375.78,15162.43,,5266.39,96.27,1595.24,,,369.23,14602.970000000003
2021-08-27,81232.62,3320.67,15208.31,,5118.0,102.52,1823.3,,,385.27,15471.0
2021-08-28,83565.21,3392.42,15151.85,,5235.23,100.45,2013.73,,,408.25,15905.45
2021-08-29,83392.72,3426.19,15121.85,,5121.86,98.29,2054.19,,,416.6,16053.2
2021-08-30,83033.09,3450.17,14802.31,0.0,5054.11,94.24,1878.85,,,525.21,16389.44
2021-08-31,83671.68,3405.7,14547.52,0.0,4971.36,96.98,1818.77,,,548.27,16318.82
2021-09-01,87568.7,3462.12,14900.43,0.47,5135.69,106.14,1915.27,,,619.84,16893.46
2021-09-02,92006.92,3571.08,15140.22,8.17,5261.22,111.06,1984.99,,,708.8,18485.55
2021-09-03,92576.85,3807.69,15208.19,12.22,5243.29,107.76,1945.2,,,727.13,18628.93
2021-09-04,94428.33,3867.62,15375.34,12.54,5268.1,108.75,1986.34,,,771.34,18907.34
2021-09-05,94590.03,3842.99,15473.37,14.1,5327.89,114.06,1989.1,,,822.92,19371.62
