,id,name,symbol,chain,chains,slug,tvl,chainTvls
469,1518,Bastion,BSTN,Aurora,['Aurora'],bastion,6.21,"{'Aurora': 6.21, 'borrowed': 1.2, 'Aurora-borrowed': 1.2}"
470,2564,OraiDEX,ORAIX,Orai,['Orai'],oraidex,6.19,{'Orai': 6.19}
471,244,WePiggy,WPC,Multi-Chain,"['Ethereum', 'OKExChain', 'Arbitrum', 'Binance', 'Optimism', 'Harmony', 'Polygon', 'Moonbeam', 'Oasis', 'Heco', 'Moonriver', 'Aurora']",wepiggy,6.18,"{'Optimism': 0.64, 'Oasis-borrowed': 0.01, 'Moonriver': 0.01, 'Harmony': 0.05, 'Harmony-borrowed': 0.04, 'Binance': 0.82, 'Ethereum': 2.32, 'Oasis': 0.01, 'Heco': 0.01, 'Ethereum-borrowed': 2.79, 'Arbitrum': 0.86, 'borrowed': 4.57, 'Heco-borrowed': 0.0, 'Moonbeam-borrowed': 0.0, 'OKExChain': 1.4, 'Arbitrum-borrowed': 0.5, 'Polygon-borrowed': 0.02, 'Binance-borrowed': 0.37, 'Moonriver-borrowed': 0.01, 'Aurora-borrowed': 0.0, 'Moonbeam': 0.02, 'Aurora': 0.0, 'Optimism-borrowed': 0.24, 'Polygon': 0.04, 'OKExChain-borrowed': 0.58}"
472,2223,Meteora vaults,MER,Solana,['Solana'],meteora-vaults,6.16,{'Solana': 6.16}
473,1401,Moonwell Apollo,MFAM,Moonriver,['Moonriver'],moonwell-apollo,6.09,"{'Moonriver-staking': 0.21, 'Moonriver': 6.09, 'borrowed': 6.13, 'Moonriver-borrowed': 6.13, 'staking': 0.21}"
474,189,1inch Network,1INCH,Multi-Chain,"['Ethereum', 'Binance']",1inch-network,6.0,"{'Binance': 0.69, 'Ethereum': 5.31}"
475,2108,W3swap,OSK-DAO,Binance,['Binance'],w3swap,5.98,{'Binance': 5.98}
476,2117,DOOAR,-,Multi-Chain,"['Solana', 'Binance']",dooar,5.98,"{'Binance': 0.66, 'Solana': 5.33}"
477,546,Omm,OMM,Icon,['Icon'],omm,5.98,{'Icon': 5.98}
478,2627,Cat in a Box,-,Ethereum,['Ethereum'],cat-in-a-box,5.95,{'Ethereum': 5.95}
479,271,Honeyswap,HNY,Multi-Chain,"['xDai', 'Polygon']",honeyswap,5.94,"{'xDai': 5.85, 'Polygon': 0.09}"
480,1669,TokensFarm,-,Multi-Chain,"['Binance', 'Ethereum', 'Polygon', 'Fantom', 'Avalanche']",tokensfarm,5.94,"{'Binance': 4.7, 'Ethereum': 1.07, 'Avalanche': 0.0, 'Polygon': 0.16, 'Fantom': 0.0}"
481,311,SpiritSwap AMM,SPIRIT,Fantom,['Fantom'],spiritswap-amm,5.93,"{'Fantom-staking': 1.2, 'staking': 1.2, 'Fantom': 5.93}"
482,2604,DSU Money,ESS,Multi-Chain,"['Arbitrum', 'Ethereum']",dsu-money,5.91,"{'Ethereum': 0.25, 'Arbitrum': 5.65}"
483,206,xToken,XTK,Multi-Chain,"['Optimism', 'Ethereum', 'Arbitrum', 'Polygon']",xtoken,5.89,"{'Optimism': 4.39, 'Ethereum': 1.47, 'Polygon': 0.0, 'Arbitrum': 0.03}"
484,403,Liquid Driver,LQDR,Multi-Chain,"['Fantom', 'Binance']",liquid-driver,5.88,"{'Binance': 0.0, 'Fantom-staking': 2.97, 'staking': 2.97, 'Fantom': 5.88}"
485,2999,Ethos Reserve,-,Optimism,['Optimism'],ethos-reserve,5.86,"{'Optimism': 5.86, 'Optimism-pool2': 1.17, 'pool2': 1.17}"
486,2613,Mellow Protocol,-,Multi-Chain,"['Ethereum', 'Polygon']",mellow-protocol,5.83,"{'Ethereum': 3.88, 'Polygon': 1.95}"
487,712,Kaidex,KDX,Kardia,['Kardia'],kaidex,5.82,{'Kardia': 5.82}
488,2940,Turbos,-,Sui,['Sui'],turbos,5.81,{'Sui': 5.81}
489,2483,Perennial,-,Multi-Chain,"['Arbitrum', 'Ethereum']",perennial,5.8,"{'Ethereum': 0.15, 'Arbitrum': 5.66}"
490,882,LumenSwap,LSP,Stellar,['Stellar'],lumenswap,5.8,{'Stellar': 5.8}
491,2858,GLIF Infinity Pool,-,Filecoin,['Filecoin'],glif-infinity-pool,5.79,{'Filecoin': 5.79}
492,2962,Arbitrum Exchange V3,ARX,Arbitrum,['Arbitrum'],arbitrum-exchange-v3,5.7,{'Arbitrum': 5.7}
493,227,CreamSwap,CREAM,Ethereum,['Ethereum'],creamswap,5.66,{'Ethereum': 5.66}
494,454,Back Finance,BACK,Heco,['Heco'],back-finance,5.62,{'Heco': 5.62}
495,2602,Zyberswap V3,ZYB,Arbitrum,['Arbitrum'],zyberswap-v3,5.58,{'Arbitrum': 5.58}
496,2393,Joe V2,JOE,Multi-Chain,"['Avalanche', 'Arbitrum', 'Binance']",joe-v2,5.57,"{'Binance': 0.32, 'Avalanche': 2.81, 'Arbitrum': 2.44}"
497,2043,Crescent Dex,-,Crescent,['Crescent'],crescent-dex,5.56,{'Crescent': 5.56}
498,711,Polymarket,-,Polygon,['Polygon'],polymarket,5.53,{'Polygon': 5.53}
499,2402,Veno Finance,VNO,Cronos,['Cronos'],veno-finance,5.47,{'Cronos': 5.47}
500,1823,Nomiswap,NMX,Binance,['Binance'],nomiswap,5.44,"{'Binance': 5.44, 'Binance-staking': 0.28, 'staking': 0.28}"
501,2208,Tortuga,-,Aptos,['Aptos'],tortuga,5.42,{'Aptos': 5.42}
502,2668,Velocimeter V2,FLOW,Canto,['Canto'],velocimeter-v2,5.37,{'Canto': 5.37}
503,1684,Dual Finance,DUAL,Solana,['Solana'],dual-finance,5.33,{'Solana': 5.33}
504,469,Port Finance,PORT,Solana,['Solana'],port-finance,5.32,{'Solana': 5.32}
505,1452,PayCash,MLNK,EOS,['EOS'],paycash,5.32,{'EOS': 5.32}
506,2378,stake.link liquid,SDL,Ethereum,['Ethereum'],stake.link-liquid,5.27,"{'Ethereum': 5.27, 'Ethereum-staking': 24.28, 'staking': 24.28}"
507,2032,UltronSwap,ULX,Ultron,['Ultron'],ultronswap,5.27,"{'Ultron': 5.27, 'Ultron-staking': 0.33, 'staking': 0.33}"
508,536,Larix,LARIX,Solana,['Solana'],larix,5.26,"{'Solana-borrowed': 2.32, 'Solana': 5.26, 'borrowed': 2.32}"
509,2923,TProtocol,TBT,Ethereum,['Ethereum'],tprotocol,5.25,{'Ethereum': 5.25}
510,1596,The Idols,VIRTUE,Ethereum,['Ethereum'],the-idols,5.2,"{'Ethereum': 5.2, 'Ethereum-staking': 0.0, 'staking': 0.0}"
511,1598,Crystalvale,CRYSTAL,DFK,['DFK'],crystalvale,5.2,"{'DFK-staking': 0.05, 'DFK': 5.2, 'staking': 0.05}"
512,3013,UniFi Staking,UNFI,Multi-Chain,"['IoTeX', 'Tron', 'Icon', 'Ontology', 'Harmony']",unifi-staking,5.18,"{'IoTeX': 3.27, 'Icon': 0.22, 'Ontology': 0.14, 'Tron': 1.49, 'Harmony': 0.06}"
513,374,Kine Finance,KINE,Multi-Chain,"['Ethereum', 'Binance', 'Avalanche', 'Polygon']",kine-finance,5.14,"{'Polygon-borrowed': 0.27, 'Binance-borrowed': 2.16, 'Binance': 2.03, 'Ethereum': 2.75, 'Avalanche': 0.18, 'Polygon': 0.18, 'Ethereum-borrowed': 2.24, 'borrowed': 5.33, 'Avalanche-borrowed': 0.66}"
514,505,Karura Liquid-Staking,-,Karura,['Karura'],karura-liquid-staking,5.05,{'Karura': 5.05}
515,343,Impermax Finance,IBEX,Multi-Chain,"['Arbitrum', 'Polygon', 'Ethereum', 'Avalanche', 'Fantom', 'Moonriver']",impermax-finance,5.01,"{'Moonriver': 0.01, 'Ethereum': 0.57, 'Avalanche': 0.25, 'Polygon': 1.26, 'Arbitrum': 2.9, 'Fantom': 0.03}"
516,587,Maple,MPL,Multi-Chain,"['Ethereum', 'Solana']",maple,4.97,"{'Solana-borrowed': 0.0, 'Ethereum': 4.95, 'Ethereum-staking': 12.26, 'Ethereum-borrowed': 28.67, 'Solana': 0.02, 'borrowed': 28.67, 'staking': 12.26}"
517,1573,ViteX,VX,Vite,['Vite'],vitex,4.94,{'Vite': 4.94}
518,1140,NetSwap,NETT,Metis,['Metis'],netswap,4.94,{'Metis': 4.94}
519,333,O3 Swap,O3,Multi-Chain,"['Binance', 'Ethereum', 'Polygon', 'Arbitrum', 'Optimism', 'Avalanche', 'Cube', 'xDai', 'Metis', 'Bitgert', 'Kucoin', 'Celo', 'Fantom', 'Astar']",o3-swap,4.92,"{'Optimism': 0.4, 'Metis': 0.03, 'Kucoin': 0.03, 'Cube': 0.05, 'Bitgert': 0.03, 'Binance': 1.2, 'Ethereum': 1.15, 'xDai': 0.03, 'Astar': 0.01, 'Avalanche': 0.33, 'Polygon': 0.9, 'Celo': 0.02, 'Arbitrum': 0.73, 'Fantom': 0.02}"
520,2115,Flashstake,FLASH,Multi-Chain,"['Ethereum', 'Arbitrum', 'Optimism']",flashstake,4.92,"{'Optimism': 0.08, 'pool2': 0.59, 'Ethereum-pool2': 0.44, 'Ethereum': 3.94, 'Ethereum-staking': 6.14, 'Arbitrum': 0.9, 'Arbitrum-pool2': 0.15, 'staking': 6.14}"
521,1863,Ceres Demeter,DEO,Sora,['Sora'],ceres-demeter,4.91,{'Sora': 4.91}
522,952,FlatQube,QUBE,Everscale,['Everscale'],flatqube,4.84,{'Everscale': 4.84}
523,2547,Archimedes Finance,ARCH,Ethereum,['Ethereum'],archimedes-finance,4.83,{'Ethereum': 4.83}
524,1524,Mars Protocol,MARS,Multi-Chain,"['Osmosis', 'Terra']",mars-protocol,4.83,"{'Osmosis': 4.83, 'Terra': 0.0, 'Osmosis-borrowed': 3.04, 'borrowed': 3.04}"
525,1907,Increment Swap,-,Flow,['Flow'],increment-swap,4.74,{'Flow': 4.74}
526,551,Solarbeam,SOLAR,Moonriver,['Moonriver'],solarbeam,4.69,{'Moonriver': 4.69}
527,2528,SolidLizard,SLIZ,Arbitrum,['Arbitrum'],solidlizard,4.66,{'Arbitrum': 4.66}
528,2322,OpenBook,-,Solana,['Solana'],openbook,4.66,{'Solana': 4.66}
529,155,Rook,ROOK,Ethereum,['Ethereum'],rook,4.62,{'Ethereum': 4.62}
530,254,Bunny,BUNNY,Multi-Chain,"['Binance', 'Polygon']",bunny,4.62,"{'Binance': 4.59, 'Polygon': 0.02}"
531,2980,QuickPerps,QUICK,Polygon zkEVM,['Polygon zkEVM'],quickperps,4.58,{'Polygon zkEVM': 4.58}
532,452,Karura Dollar (kUSD),-,Karura,['Karura'],karura-dollar-(kusd),4.58,{'Karura': 4.58}
533,1351,WigoSwap,WIGO,Fantom,['Fantom'],wigoswap,4.57,"{'Fantom-staking': 2.32, 'staking': 2.32, 'Fantom': 4.57}"
534,138,Hakka Finance,HAKKA,Multi-Chain,"['Ethereum', 'Binance']",hakka-finance,4.46,"{'pool2': 0.0, 'Ethereum-pool2': 0.0, 'Binance': 0.0, 'Ethereum': 4.46, 'Binance-staking': 0.0, 'Ethereum-staking': 0.07, 'staking': 0.07}"
535,611,Neutrino,NSBT,Waves,['Waves'],neutrino,4.42,{'Waves': 4.42}
536,1602,Aada,AADA,Cardano,['Cardano'],aada,4.41,"{'Cardano': 4.41, 'Cardano-staking': 0.14, 'staking': 0.14}"
537,1708,AstridDAO,ATID,Astar,['Astar'],astriddao,4.39,{'Astar': 4.39}
538,2154,Lifinity,LFNTY,Solana,['Solana'],lifinity,4.38,{'Solana': 4.38}
539,2846,SoliSnek Finance,SNEK,Avalanche,['Avalanche'],solisnek-finance,4.33,{'Avalanche': 4.33}
540,2880,ReactorFusion,RF,zkSync Era,['zkSync Era'],reactorfusion,4.28,"{'zkSync Era': 4.28, 'zkSync Era-borrowed': 7.78, 'borrowed': 7.78}"
541,1270,VyFinance Vaults,VYFI,Cardano,['Cardano'],vyfinance-vaults,4.28,"{'Cardano': 4.28, 'Cardano-staking': 1.69, 'staking': 1.69}"
542,577,Allbridge,ABR,Multi-Chain,"['Ethereum', 'Binance', 'Solana', 'Polygon', 'Celo', 'Avalanche', 'Fantom', 'Near', 'Terra', 'Heco', 'Harmony', 'Fuse', 'Aurora']",allbridge,4.28,"{'Celo-staking': 0.0, 'Harmony-staking': 0.0, 'Fuse-staking': 0.0, 'Fantom-staking': 0.02, 'Harmony': 0.0, 'Near-staking': 0.0, 'Terra-staking': 0.01, 'Binance': 0.98, 'Ethereum': 1.02, 'Heco': 0.01, 'Binance-staking': 0.05, 'Avalanche': 0.28, 'Celo': 0.32, 'Fuse': 0.0, 'Fantom': 0.09, 'staking': 0.26, 'Aurora-staking': 0.0, 'Terra': 0.02, 'Near': 0.04, 'Heco-staking': 0.0, 'Solana-staking': 0.15, 'Aurora': 0.0, 'Avalanche-staking': 0.0, 'Polygon': 0.68, 'Solana': 0.82, 'Polygon-staking': 0.01}"
543,1208,OpenLeverage,OLE,Multi-Chain,"['Binance', 'Arbitrum', 'Kucoin', 'Ethereum']",openleverage,4.27,"{'Binance': 3.29, 'Ethereum': 0.03, 'Kucoin': 0.04, 'Arbitrum': 0.91}"
544,2212,sTLOS Liquid Staking,-,Telos,['Telos'],stlos-liquid-staking,4.27,{'Telos': 4.27}
545,1257,CrossChain Bridge,BRIDGE,Multi-Chain,"['Ethereum', 'Binance', 'Fantom', 'Polygon', 'Avalanche']",crosschain-bridge,4.26,"{'Fantom-staking': 0.0, 'Binance': 0.82, 'Ethereum': 3.29, 'Binance-staking': 0.0, 'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'Ethereum-staking': 0.0, 'Polygon': 0.06, 'Polygon-staking': 0.0, 'Fantom': 0.09, 'staking': 0.01}"
546,229,Gnosis Protocol v1,-,Ethereum,['Ethereum'],gnosis-protocol-v1,4.26,{'Ethereum': 4.26}
547,3032,WINR Protocol,WINR,Arbitrum,['Arbitrum'],winr-protocol,4.23,{'Arbitrum': 4.23}
548,1635,Clearpool,CPOOL,Multi-Chain,"['Ethereum', 'Polygon']",clearpool,4.23,"{'Polygon-borrowed': 0.0, 'Ethereum': 4.15, 'Ethereum-staking': 5.45, 'Polygon': 0.08, 'Ethereum-borrowed': 16.57, 'borrowed': 16.57, 'staking': 5.45}"
549,1557,Single Finance,SINGLE,Multi-Chain,"['Cronos', 'Arbitrum', 'Fantom']",single-finance,4.14,"{'Cronos': 3.9, 'pool2': 0.0, 'Fantom-staking': 0.0, 'Arbitrum-staking': 0.0, 'Arbitrum': 0.16, 'Fantom-pool2': 0.0, 'Arbitrum-pool2': 0.0, 'Fantom': 0.09, 'staking': 0.0}"
550,2405,FlokiFi Locker,FLOKI,Multi-Chain,"['Ethereum', 'Binance', 'Dogechain', 'Arbitrum', 'Cronos', 'Fantom', 'Polygon', 'Optimism', 'Kucoin', 'Avalanche', 'OKExChain', 'Evmos']",flokifi-locker,4.14,"{'Optimism': 0.0, 'Cronos': 0.01, 'OKExChain': 0.0, 'Evmos': 0.0, 'Kucoin': 0.0, 'Binance': 1.69, 'Dogechain': 0.11, 'Ethereum': 2.3, 'Avalanche': 0.0, 'Polygon': 0.0, 'Arbitrum': 0.03, 'Fantom': 0.0}"
551,2023,Arbswap AMM,ARBS,Multi-Chain,"['Arbitrum', 'Arbitrum Nova']",arbswap-amm,4.12,"{'Arbitrum Nova': 1.1, 'Arbitrum': 3.02}"
552,303,ZilSwap,ZWAP,Zilliqa,['Zilliqa'],zilswap,4.11,{'Zilliqa': 4.11}
553,2792,Camelot V3,GRAIL,Arbitrum,['Arbitrum'],camelot-v3,4.09,{'Arbitrum': 4.09}
554,2832,uniETH,-,Ethereum,['Ethereum'],unieth,4.06,{'Ethereum': 4.06}
555,750,Fractional Art,-,Ethereum,['Ethereum'],fractional-art,4.04,{'Ethereum': 4.04}
556,1521,Horizon Protocol,HZN,Binance,['Binance'],horizon-protocol,4.03,"{'Binance': 4.03, 'Binance-staking': 0.03, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.03}"
557,1801,Metavault.Trade,MVX,Polygon,['Polygon'],metavault.trade,4.02,"{'Polygon': 4.02, 'Polygon-staking': 2.79, 'staking': 2.79}"
558,1419,BabelFish,-,RSK,['RSK'],babelfish,4.02,{'RSK': 4.02}
559,2866,Ghost,-,Kujira,['Kujira'],ghost,4.02,{'Kujira': 4.02}
560,597,BabySwap,BABY,Binance,['Binance'],babyswap,4.02,"{'Binance': 4.02, 'Binance-staking': 0.0, 'staking': 0.0}"
561,863,Yoshi Exchange,YOSHI,Multi-Chain,"['Fantom', 'Binance']",yoshi-exchange,4.01,"{'Binance': 0.31, 'Fantom': 3.71}"
562,377,Ethernity Chain,ERN,Ethereum,['Ethereum'],ethernity-chain,4.0,{'Ethereum': 4.0}
563,2839,Interport Finance,ITP,Multi-Chain,"['Ethereum', 'Binance', 'Fantom', 'Polygon', 'Avalanche', 'Arbitrum']",interport-finance,4.0,"{'pool2': 0.01, 'Ethereum-pool2': 0.01, 'Binance': 0.52, 'Ethereum': 2.13, 'Avalanche': 0.27, 'Ethereum-staking': 0.31, 'Polygon': 0.39, 'Arbitrum': 0.18, 'Fantom': 0.51, 'staking': 0.31}"
564,489,Moola Market,MOO,Celo,['Celo'],moola-market,3.99,"{'Celo': 3.99, 'borrowed': 1.53, 'Celo-borrowed': 1.53}"
565,1917,SudoSwap,SUDO,Ethereum,['Ethereum'],sudoswap,3.99,{'Ethereum': 3.99}
566,1487,KlayBank,KBT,Klaytn,['Klaytn'],klaybank,3.97,"{'Klaytn-staking': 0.18, 'Klaytn': 3.97, 'staking': 0.18}"
567,2283,3xcalibur,XCAL,Arbitrum,['Arbitrum'],3xcalibur,3.95,{'Arbitrum': 3.95}
568,517,Kolibri,kDAO,Tezos,['Tezos'],kolibri,3.95,"{'Tezos-pool2': 0.04, 'pool2': 0.04, 'Tezos': 3.95}"
569,2007,GrizzlyFi,GHNY,Binance,['Binance'],grizzlyfi,3.86,"{'Binance': 3.86, 'Binance-staking': 6.45, 'staking': 6.45}"
570,2129,Tomb Swap,TOMB,Fantom,['Fantom'],tomb-swap,3.83,{'Fantom': 3.83}
571,625,Arbi's Finance,ARBIS,Arbitrum,['Arbitrum'],arbis-finance,3.83,"{'Arbitrum-staking': 0.0, 'Arbitrum': 3.83, 'staking': 0.0}"
572,2835,Juicebox V3,JBX,Ethereum,['Ethereum'],juicebox-v3,3.82,{'Ethereum': 3.82}
573,2988,VyFinance Dex,VYFI,Cardano,['Cardano'],vyfinance-dex,3.81,"{'Cardano': 3.81, 'Cardano-staking': 1.03, 'staking': 1.03}"
574,2828,ThunderCore Staking,TT,ThunderCore,['ThunderCore'],thundercore-staking,3.77,{'ThunderCore': 3.77}
575,2380,Optim Finance,-,Cardano,['Cardano'],optim-finance,3.75,{'Cardano': 3.75}
576,2285,Sentiment,-,Arbitrum,['Arbitrum'],sentiment,3.7,{'Arbitrum': 3.7}
577,2641,Fulcrom,-,Cronos,['Cronos'],fulcrom,3.7,{'Cronos': 3.7}
578,1887,Avault,-,Astar,['Astar'],avault,3.67,{'Astar': 3.67}
579,1720,Kokoa Finance,KOKOA,Klaytn,['Klaytn'],kokoa-finance,3.67,"{'Klaytn-pool2': 0.56, 'pool2': 0.56, 'Klaytn-staking': 1.72, 'Klaytn': 3.67, 'staking': 1.72}"
580,2586,Equilibre,VARA,Kava,['Kava'],equilibre,3.66,"{'Kava': 3.66, 'Kava-staking': 1.47, 'staking': 1.47}"
581,618,Kava Swap,SWP,Kava,['Kava'],kava-swap,3.63,{'Kava': 3.63}
582,2998,veSync,VS,zkSync Era,['zkSync Era'],vesync,3.63,"{'zkSync Era': 3.63, 'zkSync Era-staking': 0.31, 'staking': 0.31}"
583,1943,KordFi,-,Tezos,['Tezos'],kordfi,3.63,{'Tezos': 3.63}
584,1855,Klap,KLAP,Klaytn,['Klaytn'],klap,3.63,"{'Klaytn': 3.63, 'Klaytn-borrowed': 0.6, 'borrowed': 0.6}"
585,1002,YokaiSwap,YOK,Multi-Chain,"['GodwokenV1', 'Godwoken']",yokaiswap,3.62,"{'Godwoken': 1.03, 'GodwokenV1-staking': 0.17, 'GodwokenV1': 2.59, 'staking': 0.17}"
586,1356,Hubble,HBB,Solana,['Solana'],hubble,3.61,"{'Solana-staking': 0.46, 'Solana': 3.61, 'staking': 0.46}"
587,1833,UniDex,UNIDX,Multi-Chain,"['zkSync Era', 'Fantom', 'Optimism', 'Metis', 'Boba', 'Binance']",unidex,3.6,"{'Optimism': 0.64, 'Metis': 0.04, 'Binance': 0.0, 'Boba': 0.03, 'zkSync Era': 1.68, 'Fantom': 1.21}"
588,2070,Interlay Collateral,INTR,Interlay,['Interlay'],interlay-collateral,3.59,{'Interlay': 3.59}
589,2934,StellaSwap V3,STELLA,Moonbeam,['Moonbeam'],stellaswap-v3,3.58,{'Moonbeam': 3.58}
590,2761,Hector Lending,HEC,Fantom,['Fantom'],hector-lending,3.58,"{'Fantom-borrowed': 0.36, 'borrowed': 0.36, 'Fantom': 3.58}"
591,1962,SiO2 Finance,SiO2,Astar,['Astar'],sio2-finance,3.57,"{'Astar-borrowed': 0.52, 'Astar': 3.57, 'borrowed': 0.52}"
592,1847,Acala Swap,ACA,Acala,['Acala'],acala-swap,3.57,{'Acala': 3.57}
593,1594,Symbiosis Finance,SIS,Multi-Chain,"['zkSync Era', 'Ethereum', 'Polygon', 'Binance', 'Avalanche', 'Kava', 'Boba_Bnb', 'Boba', 'Arbitrum', 'Telos', 'Optimism', 'Arbitrum Nova', 'Boba_Avax', 'Polygon zkEVM', 'Aurora']",symbiosis-finance,3.55,"{'Optimism': 0.05, 'Polygon zkEVM': 0.0, 'Kava': 0.21, 'Arbitrum Nova': 0.03, 'Boba_Bnb': 0.19, 'Binance': 0.44, 'Boba': 0.13, 'Boba_Avax': 0.0, 'Ethereum': 0.75, 'zkSync Era': 0.79, 'Aurora': 0.0, 'Avalanche': 0.23, 'Polygon': 0.51, 'Telos': 0.11, 'Arbitrum': 0.11}"
594,2876,SFT Protocol,SFT,Filecoin,['Filecoin'],sft-protocol,3.53,{'Filecoin': 3.53}
595,2899,Vertex Protocol,-,Arbitrum,['Arbitrum'],vertex-protocol,3.53,{'Arbitrum': 3.53}
596,2570,marginfi,-,Solana,['Solana'],marginfi,3.5,{'Solana': 3.5}
597,226,Erasure,NMR,Ethereum,['Ethereum'],erasure,3.47,{'Ethereum': 3.47}
598,233,Metronome V1,MET,Ethereum,['Ethereum'],metronome-v1,3.44,{'Ethereum': 3.44}
599,2187,Dolomite,-,Arbitrum,['Arbitrum'],dolomite,3.39,"{'Arbitrum-borrowed': 1.62, 'Arbitrum': 3.39, 'borrowed': 1.62}"
600,885,FLRX,EXFI,Songbird,['Songbird'],flrx,3.38,{'Songbird': 3.38}
601,247,Jarvis Network,JRT,Multi-Chain,"['Polygon', 'Arbitrum', 'Optimism', 'Binance', 'xDai', 'Avalanche']",jarvis-network,3.36,"{'Optimism': 0.51, 'Binance': 0.46, 'xDai': 0.05, 'Avalanche': 0.0, 'Polygon': 1.52, 'Arbitrum': 0.82}"
602,2819,STFIL,-,Filecoin,['Filecoin'],stfil,3.36,{'Filecoin': 3.36}
603,2746,Eralend,-,zkSync Era,['zkSync Era'],eralend,3.33,"{'zkSync Era': 3.33, 'zkSync Era-borrowed': 0.67, 'borrowed': 0.67}"
604,2566,MugenFinance,MGN,Arbitrum,['Arbitrum'],mugenfinance,3.33,"{'Arbitrum-staking': 1.79, 'Arbitrum': 3.33, 'staking': 1.79}"
605,1295,BurgerSwap,BURGER,Binance,['Binance'],burgerswap,3.31,"{'Binance': 3.31, 'Binance-staking': 0.04, 'staking': 0.04}"
606,548,DeFis Network,DFS,EOS,['EOS'],defis-network,3.28,{'EOS': 3.28}
607,2662,Morphex,MPX,Fantom,['Fantom'],morphex,3.27,"{'Fantom-staking': 0.68, 'staking': 0.68, 'Fantom': 3.27}"
608,1201,Zunami Protocol,-,Ethereum,['Ethereum'],zunami-protocol,3.26,{'Ethereum': 3.26}
609,1828,SharkSwap,SHARK,SXnetwork,['SXnetwork'],sharkswap,3.22,{'SXnetwork': 3.22}
610,1947,Revert Compoundor,-,Multi-Chain,"['Arbitrum', 'Ethereum', 'Optimism', 'Polygon', 'Binance']",revert-compoundor,3.22,"{'Binance': 0.03, 'Optimism': 0.72, 'Ethereum': 0.77, 'Polygon': 0.31, 'Arbitrum': 1.39}"
611,2702,MantisSwap,-,Multi-Chain,"['Polygon', 'Polygon zkEVM']",mantisswap,3.18,"{'Polygon zkEVM': 1.52, 'Polygon': 1.66}"
612,784,Trisolaris,TRI,Aurora,['Aurora'],trisolaris,3.18,{'Aurora': 3.18}
613,366,DFX Finance,DFX,Multi-Chain,"['Ethereum', 'Polygon']",dfx-finance,3.18,"{'Ethereum': 2.41, 'Polygon': 0.77}"
614,588,Mobius Money,MOBI,Celo,['Celo'],mobius-money,3.15,{'Celo': 3.15}
615,2862,Hyperliquid,-,Arbitrum,['Arbitrum'],hyperliquid,3.14,{'Arbitrum': 3.14}
616,186,WanSwap Dex,WASP,Wanchain,['Wanchain'],wanswap-dex,3.13,{'Wanchain': 3.13}
617,2757,Glacier Finance,GLCR,Avalanche,['Avalanche'],glacier-finance,3.12,"{'Avalanche': 3.12, 'Avalanche-staking': 0.54, 'staking': 0.54}"
618,2576,Goledo,GOL,Conflux,['Conflux'],goledo,3.11,"{'pool2': 0.53, 'Conflux-pool2': 0.53, 'Conflux': 3.11, 'Conflux-borrowed': 5.53, 'borrowed': 5.53, 'Conflux-staking': 1.12, 'staking': 1.12}"
619,2810,Overnight USDT+,-,Binance,['Binance'],overnight-usdt+,3.1,{'Binance': 3.1}
620,2028,Bifrost Dex,BNC,Bifrost,['Bifrost'],bifrost-dex,3.08,{'Bifrost': 3.08}
621,1770,ClayStack,csMatic,Ethereum,['Ethereum'],claystack,3.03,{'Ethereum': 3.03}
622,2648,ArcherSwap,BOW,CORE,['CORE'],archerswap,3.03,{'CORE': 3.03}
623,1485,WhaleEx,WAL,EOS,['EOS'],whaleex,3.02,{'EOS': 3.02}
624,1647,Waterfall DeFi,WTF,Multi-Chain,"['Avalanche', 'Binance']",waterfall-defi,3.01,"{'Binance': 0.62, 'Binance-staking': 0.0, 'Avalanche': 2.39, 'Avalanche-staking': 0.0, 'staking': 0.0}"
625,1683,Klayportal,-,Klaytn,['Klaytn'],klayportal,3.01,{'Klaytn': 3.01}
626,1532,Proton Loan,LOAN,Proton,['Proton'],proton-loan,2.99,"{'Proton-staking': 6.4, 'Proton-borrowed': 0.7, 'Proton': 2.99, 'borrowed': 0.7, 'staking': 6.4}"
627,1860,Eris Protocol,-,Multi-Chain,"['Kujira', 'Terra2', 'Migaloo', 'Terra', 'Juno']",eris-protocol,2.99,"{'Kujira': 1.21, 'Terra': 0.04, 'Migaloo': 0.67, 'Juno': 0.0, 'Terra2': 1.06}"
628,667,Mars Ecosystem,XMS,Binance,['Binance'],mars-ecosystem,2.99,"{'Binance': 2.99, 'Binance-staking': 0.38, 'staking': 0.38}"
629,2312,Step Exchange,-,Step,['Step'],step-exchange,2.97,{'Step': 2.97}
630,604,Sherlock,-,Ethereum,['Ethereum'],sherlock,2.97,{'Ethereum': 2.97}
631,463,Gro,GRO,Multi-Chain,"['Ethereum', 'Avalanche']",gro,2.96,"{'pool2': 1.62, 'Ethereum-pool2': 1.62, 'Ethereum': 2.92, 'Avalanche': 0.04, 'Ethereum-staking': 0.02, 'staking': 0.02}"
